date,Alpha,Beta,Delta,Epsilon,Gamma,Iota,Omicron,location
2022-02-09,0.0,0.0,0.0065274151436031,0.0,0.0,0.0,0.993472584856397,50
2022-02-10,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.993589743589744,50
2022-02-11,0.0,0.0,0.0066225165562913,0.0,0.0,0.0,0.993377483443709,50
2022-02-12,0.0,0.0,0.0027472527472527,0.0,0.0,0.0,0.997252747252747,50
2022-02-13,0.0,0.0,0.0028248587570621,0.0,0.0,0.0,0.997175141242938,50
2022-02-14,0.0,0.0,0.0013888888888888,0.0,0.0,0.0,0.998611111111111,50
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-02-21,0.0,0.0,0.001564945226917,0.0,0.0,0.0,0.998435054773083,50
2022-02-22,0.0,0.0,0.0015698587127158,0.0,0.0,0.0,0.998430141287284,50
2022-02-23,0.0,0.0,0.0014814814814814,0.0,0.0,0.0,0.998518518518519,50
2022-02-24,0.0,0.0,0.0016025641025641,0.0,0.0,0.0,0.998397435897436,50
2022-02-25,0.0,0.0,0.0018382352941176,0.0,0.0,0.0,0.998161764705882,50
2022-02-26,0.0,0.0,0.001937984496124,0.0,0.0,0.0,0.998062015503876,50
2022-02-27,0.0,0.0,0.0019157088122605,0.0,0.0,0.0,0.99808429118774,50
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-02,0.0,0.0,0.0019920318725099,0.0,0.0,0.0,0.99800796812749,50
2022-03-03,0.0,0.0,0.0022522522522522,0.0,0.0,0.0,0.997747747747748,50
2022-03-04,0.0,0.0,0.0022271714922049,0.0,0.0,0.0,0.997772828507795,50
2022-03-05,0.0,0.0,0.0022573363431151,0.0,0.0,0.0,0.997742663656885,50
2022-03-06,0.0,0.0,0.0023584905660377,0.0,0.0,0.0,0.997641509433962,50
2022-03-07,0.0,0.0,0.002770083102493,0.0,0.0,0.0,0.997229916897507,50
2022-03-08,0.0,0.0,0.002906976744186,0.0,0.0,0.0,0.997093023255814,50
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,50
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000007,50
2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,50
2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,50
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,50
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,50
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,50
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.975,50
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9767441860465117,50
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652172,50
2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.9791666666666667,50
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553187,50
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553187,50
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727275,50
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,50
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,50
2022-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,50
2022-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,50
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652176,50
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9607843137254898,50
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,50
2022-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9249999999999999,50
2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.9268292682926831,50
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769229,50
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.9454545454545458,50
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9649122807017539,50
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.9841269841269844,50
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.9857142857142858,50
2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,50
2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,50
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,50
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222221,50
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.9677419354838711,50
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,50
2022-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9677419354838711,50
2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285711,50
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9729729729729731,50
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222221,50
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9705882352941171,50
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,50
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571431,50
2022-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.942857142857142,50
2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857139,50
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.911764705882353,50
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.916666666666667,50
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.944444444444444,50
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.948717948717948,50
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.974358974358974,50
2022-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263159,50
2022-12-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.75,50
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50
2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555557,50
2022-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111113,50
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,50
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.75,50
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,50
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.875,50
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,50
2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50
2021-01-01,0.0,0.0,0.0,0.0710382513661202,0.0,0.0,0.0,53
2021-01-02,0.0,0.0,0.0,0.0748663101604278,0.0,0.0,0.0,53
2021-01-03,0.0,0.0,0.0,0.0607734806629834,0.0,0.0,0.0,53
2021-01-04,0.0,0.0,0.0,0.0935672514619883,0.0,0.0,0.0,53
2021-01-05,0.0048309178743961,0.0,0.0,0.111111111111111,0.0,0.0,0.0,53
2021-01-06,0.0052356020942408,0.0,0.0,0.115183246073298,0.0,0.0,0.0,53
2021-01-07,0.0049019607843137,0.0,0.0,0.117647058823529,0.0,0.0,0.0,53
2021-01-08,0.004524886877828,0.0,0.0,0.108597285067873,0.0,0.0,0.0,53
2021-01-09,0.0064516129032258,0.0,0.0,0.103225806451613,0.0,0.0,0.0,53
2021-01-10,0.0063897763578274,0.0,0.0,0.105431309904153,0.0,0.0,0.0,53
2021-01-11,0.0056657223796034,0.0,0.0,0.107648725212465,0.0,0.0,0.0,53
2021-01-12,0.0089820359281437,0.0,0.0,0.104790419161677,0.0,0.0,0.0,53
2021-01-13,0.0120481927710843,0.0,0.0,0.105421686746988,0.0,0.0,0.0,53
2021-01-14,0.0156739811912226,0.0,0.0,0.103448275862069,0.0,0.0,0.0,53
2021-01-15,0.0134408602150538,0.0,0.0,0.120967741935484,0.0,0.0,0.0,53
2021-01-16,0.0214285714285714,0.0,0.0,0.128571428571429,0.0,0.0,0.0,53
2021-01-17,0.0212765957446809,0.0,0.0,0.127659574468085,0.0,0.0,0.0,53
2021-01-18,0.0245398773006135,0.0,0.0,0.122699386503067,0.0,0.0,0.0,53
2021-01-19,0.0207715133531157,0.0,0.0,0.130563798219585,0.0,0.0,0.0,53
2021-01-20,0.0332480818414322,0.0,0.0,0.138107416879795,0.0,0.0,0.0,53
2021-01-21,0.0358744394618834,0.0,0.0,0.145739910313901,0.0,0.0044843049327354,0.0,53
2021-01-22,0.0416666666666667,0.0,0.0,0.144607843137255,0.0,0.0049019607843137,0.0,53
2021-01-23,0.0409090909090909,0.0,0.0,0.138636363636364,0.0,0.0045454545454545,0.0,53
2021-01-24,0.0411899313501144,0.0,0.0,0.146453089244851,0.0,0.0045766590389016,0.0,53
2021-01-25,0.04,0.0,0.0,0.155,0.0,0.005,0.0,53
2021-01-26,0.0402843601895735,0.0,0.0,0.16824644549763,0.0,0.0047393364928909,0.0,53
2021-01-27,0.0295698924731183,0.0,0.0,0.169354838709677,0.0,0.0053763440860215,0.0,53
2021-01-28,0.018970189701897,0.0,0.0,0.173441734417344,0.0,0.0,0.0,53
2021-01-29,0.0214797136038186,0.0023866348448687,0.0,0.200477326968974,0.0,0.0023866348448687,0.0,53
2021-01-30,0.0181818181818182,0.0022727272727272,0.0,0.213636363636364,0.0,0.0022727272727272,0.0,53
2021-01-31,0.0179775280898876,0.0022471910112359,0.0,0.21123595505618,0.0,0.0022471910112359,0.0,53
